Order_ID,Order_Date,Region,State,Product_Category,Product_Name,Sales_Amount,Quantity,Profit,Customer_Segment,Salesperson
4910,2025-10-18,East,West Bengal,Furniture,Desk,11690,7,1051.05,Consumer,Vikram
4911,2025-07-13,East,Odisha,Office Supplies,Printer,756,4,113.46,Corporate,Arjun
4912,2025-12-26,West,Rajasthan,Furniture,Chair,12168,9,2006.19,Consumer,Rohit
4913,2025-07-26,East,West Bengal,Furniture,Sofa,2654,2,466.41,Corporate,Amit
4914,2025-03-15,South,Karnataka,Furniture,Table,1230,6,327.04,Corporate,Rohit
4915,2024-07-12,South,Tamil Nadu,Electronics,Tablet,19130,10,2813.23,Home Office,Sneha
4916,2025-12-31,South,Karnataka,Electronics,Laptop,1930,10,145.14,Consumer,Rohit
4917,2024-05-22,West,Gujarat,Office Supplies,Printer,6930,7,1858.3,Consumer,Priya
4918,2024-12-15,East,West Bengal,Office Supplies,Paper,1868,1,501.08,Corporate,Amit
4919,2024-04-13,East,Odisha,Electronics,Tablet,11344,8,2796.79,Home Office,Sneha
4920,2025-04-04,North,Haryana,Office Supplies,Paper,3822,2,513.87,Consumer,Meena
4921,2025-10-23,North,Haryana,Office Supplies,Pen,7132,4,1167.87,Corporate,Rahul
4922,2024-04-12,West,Maharashtra,Electronics,Mobile,10380,6,733.94,Consumer,Amit
4923,2025-11-19,West,Rajasthan,Furniture,Sofa,1468,2,426.57,Corporate,Meena
4924,2025-09-22,East,Odisha,Furniture,Desk,3894,3,279.33,Consumer,Rohit
4925,2025-12-28,North,Punjab,Furniture,Table,13473,9,3525.22,Home Office,Amit
4926,2024-12-09,West,Rajasthan,Electronics,Headphones,5515,5,1028.27,Corporate,Karan
4927,2025-11-16,North,Haryana,Furniture,Desk,1740,3,286.56,Corporate,Priya
4928,2024-08-16,East,Odisha,Office Supplies,Paper,7445,5,1957.76,Home Office,Amit
4929,2025-02-09,North,Delhi,Electronics,Headphones,16970,10,4510.13,Corporate,Meena
4930,2026-01-11,South,Karnataka,Furniture,Sofa,9990,10,1249.28,Home Office,Sneha
4931,2025-07-28,West,Maharashtra,Electronics,Laptop,8496,9,816.87,Home Office,Sneha
4932,2024-08-17,East,Bihar,Electronics,Tablet,3000,8,583.15,Consumer,Amit
4933,2024-10-10,West,Rajasthan,Furniture,Desk,9816,6,1345.01,Home Office,Karan
4934,2025-06-09,North,UP,Office Supplies,Notebook,9072,9,1541.08,Corporate,Vikram
4935,2024-12-14,South,Kerala,Furniture,Sofa,1543,1,176.09,Corporate,Meena
4936,2024-12-18,West,Maharashtra,Furniture,Table,5530,7,652.33,Home Office,Amit
4937,2024-03-29,North,Haryana,Electronics,Headphones,5868,9,835.08,Consumer,Karan
4938,2025-10-20,East,Odisha,Office Supplies,Notebook,1041,1,256.95,Home Office,Sneha
4939,2025-03-03,North,Haryana,Office Supplies,Pen,11704,8,3172.13,Home Office,Arjun
4940,2025-11-04,East,Odisha,Office Supplies,Paper,19600,10,5830.5,Consumer,Meena
4941,2025-08-16,East,West Bengal,Office Supplies,Pen,9912,8,1146.5,Corporate,Meena
4942,2024-11-08,South,Karnataka,Electronics,Mobile,9880,8,2495.8,Corporate,Karan
4943,2026-01-21,West,Maharashtra,Electronics,Mobile,5616,4,407.34,Corporate,Rohit
4944,2025-10-15,East,West Bengal,Furniture,Table,4539,3,702.03,Consumer,Priya
4945,2025-04-22,South,Telangana,Furniture,Chair,7180,5,1754.15,Consumer,Karan
4946,2024-07-29,North,Haryana,Office Supplies,Printer,13195,7,2628.83,Consumer,Rohit
4947,2025-01-09,West,Gujarat,Electronics,Laptop,10818,6,2593.12,Home Office,Karan
4948,2025-10-06,East,West Bengal,Electronics,Laptop,151,1,8.87,Home Office,Anjali
4949,2025-01-08,West,Rajasthan,Furniture,Table,9510,5,1019.58,Corporate,Rohit
4950,2025-09-24,North,UP,Electronics,Tablet,1968,3,194.63,Corporate,Amit
4951,2024-08-02,South,Karnataka,Office Supplies,Printer,4815,9,674.08,Home Office,Vikram
4952,2024-09-28,South,Karnataka,Electronics,Mobile,19570,10,4944.91,Home Office,Karan
4953,2025-12-21,West,Gujarat,Electronics,Mobile,11151,7,3171.99,Home Office,Arjun
4954,2025-06-01,South,Telangana,Office Supplies,Paper,5946,6,647.61,Consumer,Amit
4955,2024-08-03,East,Bihar,Office Supplies,Pen,11200,8,862.14,Corporate,Vikram
4956,2025-02-26,North,Delhi,Office Supplies,Paper,4952,8,748.31,Home Office,Priya
4957,2025-11-20,South,Telangana,Electronics,Laptop,1108,2,158.61,Corporate,Karan
4958,2024-03-08,West,Rajasthan,Electronics,Tablet,3598,7,568.19,Home Office,Sneha
4959,2025-06-30,West,Maharashtra,Office Supplies,Printer,161,1,34.65,Consumer,Anjali
4960,2024-12-12,East,Bihar,Furniture,Chair,4415,5,520.84,Corporate,Rohit
4961,2025-01-17,South,Karnataka,Furniture,Sofa,10432,8,2922.71,Consumer,Meena
4962,2026-02-24,West,Maharashtra,Office Supplies,Notebook,2664,4,564.25,Home Office,Sneha
4963,2025-01-29,East,West Bengal,Office Supplies,Paper,2871,3,582.85,Home Office,Rahul
4964,2025-04-11,West,Rajasthan,Office Supplies,Pen,11940,10,1736.69,Consumer,Vikram
4965,2024-06-12,South,Telangana,Electronics,Mobile,10528,7,1352.8,Corporate,Amit
4966,2024-12-25,West,Rajasthan,Electronics,Laptop,6836,4,1066.71,Corporate,Rahul
4967,2024-07-25,East,Bihar,Office Supplies,Pen,12971,7,3275.64,Home Office,Rohit
4968,2025-02-03,West,Maharashtra,Office Supplies,Pen,8912,8,695.83,Consumer,Rohit
4969,2025-08-03,West,Rajasthan,Furniture,Sofa,1000,4,281.07,Corporate,Amit
4970,2025-06-11,West,Maharashtra,Furniture,Chair,1384,1,385.03,Home Office,Rahul
4971,2024-05-16,West,Maharashtra,Furniture,Sofa,9685,5,872.22,Home Office,Vikram
4972,2025-06-07,South,Karnataka,Electronics,Tablet,6630,6,1842.36,Home Office,Rohit
4973,2025-07-05,East,Bihar,Furniture,Desk,4905,9,556.94,Home Office,Arjun
4974,2024-04-29,North,UP,Electronics,Laptop,4260,3,809.8,Home Office,Rahul
4975,2025-05-30,East,Bihar,Furniture,Chair,7135,5,1764.64,Consumer,Meena
4976,2025-07-04,North,Delhi,Office Supplies,Paper,1258,1,99.76,Corporate,Priya
4977,2025-04-14,East,Odisha,Office Supplies,Paper,3495,5,811.9,Corporate,Meena
4978,2025-01-09,South,Tamil Nadu,Office Supplies,Pen,3325,7,567.75,Home Office,Amit
4979,2025-09-07,South,Kerala,Office Supplies,Paper,13176,8,2790.97,Home Office,Karan
4980,2024-05-08,North,Delhi,Furniture,Table,8455,5,1308.18,Corporate,Amit
4981,2025-12-26,West,Maharashtra,Electronics,Mobile,1820,4,327.38,Corporate,Rohit
4982,2024-09-07,West,Maharashtra,Electronics,Tablet,799,1,128.65,Corporate,Meena
4983,2026-02-21,West,Rajasthan,Office Supplies,Printer,1685,5,227.66,Consumer,Anjali
4984,2024-11-10,West,Rajasthan,Furniture,Chair,15496,8,3388.12,Corporate,Amit
4985,2025-06-17,North,Punjab,Office Supplies,Pen,308,1,27.5,Home Office,Rahul
4986,2024-06-07,West,Maharashtra,Office Supplies,Notebook,1449,9,275.24,Consumer,Meena
4987,2024-06-28,East,West Bengal,Furniture,Desk,2316,3,620.1,Home Office,Amit
4988,2025-04-20,East,West Bengal,Furniture,Sofa,920,1,257.75,Consumer,Priya
4989,2025-03-03,East,Bihar,Furniture,Sofa,1628,2,339.41,Corporate,Priya
4990,2024-09-10,North,Punjab,Electronics,Mobile,5826,3,909.07,Consumer,Arjun
4991,2026-02-27,East,West Bengal,Furniture,Chair,11280,8,3378.68,Home Office,Amit
4992,2026-01-24,West,Maharashtra,Electronics,Laptop,14696,8,1841.76,Corporate,Rahul
4993,2025-10-11,West,Maharashtra,Electronics,Headphones,1746,9,147.19,Home Office,Karan
4994,2024-03-18,South,Karnataka,Electronics,Tablet,5490,3,875.71,Consumer,Arjun
4995,2025-06-04,East,West Bengal,Electronics,Tablet,11680,8,2340.27,Consumer,Vikram
4996,2025-07-06,East,West Bengal,Office Supplies,Printer,5600,8,994.99,Corporate,Rohit
4997,2024-11-26,South,Telangana,Electronics,Tablet,2515,5,603.36,Home Office,Vikram
4998,2025-03-10,East,West Bengal,Office Supplies,Notebook,1302,6,84.24,Home Office,Amit
4999,2025-08-27,East,Odisha,Furniture,Chair,800,4,197.03,Consumer,Sneha
5000,2025-05-25,North,Punjab,Furniture,Table,2156,7,171.98,Consumer,Rohit
5001,2025-12-18,East,Bihar,Electronics,Mobile,1022,1,212.06,Home Office,Rahul
5002,2025-01-30,West,Gujarat,Furniture,Sofa,4190,5,934.23,Home Office,Arjun
5003,2024-07-17,East,Bihar,Office Supplies,Printer,4720,8,397.21,Consumer,Rohit
5004,2024-08-29,North,UP,Furniture,Sofa,2148,3,148.95,Corporate,Sneha
5005,2025-12-25,North,Punjab,Electronics,Tablet,7368,8,905.35,Corporate,Rahul
5006,2025-08-27,East,Bihar,Office Supplies,Pen,824,8,68.12,Consumer,Karan
5007,2024-12-10,North,Delhi,Office Supplies,Notebook,6605,5,1739.77,Home Office,Vikram
5008,2025-01-21,West,Maharashtra,Electronics,Laptop,1139,1,204.21,Consumer,Rahul
5009,2024-05-27,North,Delhi,Furniture,Table,1668,2,280.7,Home Office,Karan
5010,2024-05-27,East,Odisha,Furniture,Sofa,6995,5,880.18,Corporate,Meena
5011,2024-07-17,South,Tamil Nadu,Furniture,Sofa,13216,7,664.75,Consumer,Karan
5012,2024-07-22,South,Tamil Nadu,Electronics,Mobile,2037,7,452.46,Corporate,Arjun
5013,2024-12-26,East,West Bengal,Office Supplies,Paper,1476,4,259.92,Consumer,Amit
5014,2024-09-23,North,Haryana,Electronics,Laptop,11264,8,1043.44,Consumer,Rohit
5015,2025-08-06,South,Telangana,Electronics,Laptop,10088,8,803.99,Consumer,Sneha
5016,2025-02-26,North,Punjab,Electronics,Tablet,13244,7,1249.93,Corporate,Rahul
5017,2024-03-08,West,Rajasthan,Furniture,Desk,13010,10,1938.03,Corporate,Amit
5018,2025-04-17,North,UP,Office Supplies,Printer,12894,7,1269.39,Corporate,Amit
5019,2024-10-10,East,West Bengal,Electronics,Laptop,1416,2,341.45,Corporate,Vikram
5020,2024-06-22,West,Maharashtra,Office Supplies,Paper,3392,4,789.15,Home Office,Amit
5021,2025-12-15,North,Haryana,Furniture,Desk,1778,1,483.58,Corporate,Rohit
5022,2024-09-24,South,Tamil Nadu,Office Supplies,Notebook,9678,6,2020.99,Corporate,Anjali
5023,2025-12-10,South,Telangana,Electronics,Mobile,9368,8,2677.46,Corporate,Priya
5024,2025-07-18,North,UP,Office Supplies,Printer,1377,1,245.37,Home Office,Amit
5025,2025-06-01,West,Gujarat,Furniture,Table,7275,5,1288.42,Consumer,Rahul
5026,2025-09-10,West,Rajasthan,Office Supplies,Pen,2331,9,119.71,Consumer,Arjun
5027,2024-05-04,West,Rajasthan,Electronics,Headphones,1710,2,255.33,Home Office,Arjun
5028,2025-02-28,North,Punjab,Office Supplies,Printer,1320,8,199.28,Corporate,Anjali
5029,2024-09-17,North,UP,Office Supplies,Printer,1442,7,176.19,Consumer,Sneha
5030,2025-10-23,East,Bihar,Electronics,Tablet,1971,3,365.25,Consumer,Vikram
5031,2024-12-08,North,Haryana,Electronics,Tablet,1894,1,350.97,Corporate,Karan
5032,2025-06-02,East,Odisha,Electronics,Laptop,2328,4,651.71,Corporate,Rahul
5033,2025-11-01,South,Tamil Nadu,Furniture,Desk,19310,10,2589.55,Consumer,Meena
5034,2026-01-10,East,Odisha,Electronics,Laptop,5868,6,534.7,Consumer,Rahul
5035,2024-08-21,East,West Bengal,Furniture,Table,630,5,50.97,Home Office,Amit
5036,2025-07-29,North,UP,Furniture,Table,2276,2,650.47,Corporate,Meena
5037,2026-03-04,East,Bihar,Electronics,Tablet,8070,10,2300.06,Consumer,Arjun
5038,2025-11-17,West,Maharashtra,Electronics,Tablet,2884,2,629.38,Home Office,Arjun
5039,2024-06-21,South,Kerala,Office Supplies,Pen,7680,8,688.44,Consumer,Meena
5040,2025-01-01,West,Maharashtra,Furniture,Table,3094,7,823.95,Consumer,Amit
5041,2025-06-29,East,West Bengal,Electronics,Mobile,9414,6,1908.22,Corporate,Rohit
5042,2024-04-26,North,Delhi,Furniture,Sofa,7458,6,1592.37,Consumer,Arjun
5043,2024-11-09,West,Maharashtra,Office Supplies,Paper,11208,8,2862.17,Home Office,Rohit
5044,2024-09-11,East,Odisha,Office Supplies,Printer,6656,8,1707.41,Consumer,Anjali
5045,2026-01-26,South,Tamil Nadu,Electronics,Mobile,5560,8,634.94,Corporate,Anjali
5046,2024-06-20,South,Telangana,Furniture,Desk,7794,6,2311.03,Corporate,Vikram
5047,2026-01-29,West,Gujarat,Electronics,Mobile,3998,2,789.78,Corporate,Karan
5048,2025-04-01,South,Karnataka,Office Supplies,Printer,15730,10,2793.51,Corporate,Meena
5049,2024-06-26,South,Telangana,Electronics,Headphones,10002,6,778.85,Corporate,Karan
5050,2024-07-18,East,West Bengal,Office Supplies,Printer,1023,1,283.7,Home Office,Karan
5051,2025-04-12,West,Gujarat,Furniture,Sofa,1812,3,367.73,Consumer,Rahul
5052,2025-04-24,South,Kerala,Office Supplies,Notebook,650,1,39.65,Consumer,Rohit
5053,2025-11-28,East,Odisha,Office Supplies,Notebook,6696,9,853.55,Consumer,Rohit
5054,2024-03-06,North,Haryana,Office Supplies,Printer,3645,5,593.44,Home Office,Arjun
5055,2024-11-19,East,Bihar,Electronics,Tablet,11810,10,2574.97,Consumer,Rahul
5056,2025-08-15,South,Karnataka,Electronics,Mobile,16011,9,1053.56,Corporate,Arjun
5057,2025-10-20,North,Punjab,Furniture,Chair,4276,4,629.73,Home Office,Sneha
5058,2024-07-02,East,West Bengal,Office Supplies,Pen,532,1,88.25,Corporate,Meena
5059,2025-07-12,West,Maharashtra,Office Supplies,Pen,1740,5,318.38,Consumer,Rahul
5060,2025-07-19,North,Haryana,Electronics,Laptop,9024,8,2507.56,Corporate,Priya
5061,2026-01-23,South,Telangana,Office Supplies,Paper,1267,1,203.01,Corporate,Amit
5062,2024-10-29,South,Karnataka,Electronics,Mobile,6195,7,1394.14,Consumer,Amit
5063,2025-11-23,East,West Bengal,Office Supplies,Notebook,6188,4,567.62,Consumer,Amit
5064,2025-03-09,South,Telangana,Electronics,Laptop,17478,9,4337.24,Home Office,Arjun
5065,2024-12-21,East,Bihar,Electronics,Tablet,9972,6,1133.72,Consumer,Vikram
5066,2024-10-18,West,Rajasthan,Office Supplies,Printer,3801,7,394.17,Home Office,Rohit
5067,2024-04-29,North,Punjab,Office Supplies,Paper,5944,8,579.82,Home Office,Priya
5068,2025-06-05,South,Telangana,Furniture,Sofa,2238,2,184.96,Home Office,Vikram
5069,2024-06-12,West,Maharashtra,Electronics,Headphones,11328,6,2608.28,Corporate,Rahul
5070,2024-08-14,East,West Bengal,Furniture,Desk,2870,5,843.84,Home Office,Rohit
5071,2024-11-16,East,West Bengal,Office Supplies,Notebook,9233,7,2310.0,Home Office,Meena
5072,2024-08-30,East,West Bengal,Furniture,Chair,829,1,135.36,Corporate,Karan
5073,2025-12-19,East,West Bengal,Office Supplies,Pen,9145,5,2353.91,Home Office,Arjun
5074,2025-09-07,South,Karnataka,Electronics,Headphones,4410,5,537.77,Corporate,Rahul
5075,2025-05-30,West,Rajasthan,Furniture,Desk,678,3,172.01,Home Office,Rahul
5076,2026-02-08,West,Gujarat,Furniture,Table,7189,7,801.13,Corporate,Sneha
5077,2025-08-24,South,Tamil Nadu,Furniture,Chair,5690,5,1580.83,Home Office,Karan
5078,2025-12-11,East,Bihar,Furniture,Chair,6664,8,1523.06,Corporate,Sneha
5079,2026-01-19,North,Haryana,Furniture,Chair,3744,2,1120.28,Corporate,Amit
5080,2026-02-16,West,Maharashtra,Electronics,Mobile,430,1,110.81,Corporate,Priya
5081,2025-08-04,West,Rajasthan,Electronics,Laptop,3366,3,762.16,Corporate,Vikram
5082,2025-08-21,East,Odisha,Electronics,Tablet,125,1,36.01,Consumer,Anjali
5083,2024-09-07,East,Odisha,Electronics,Mobile,1383,3,392.77,Consumer,Rohit
5084,2024-05-17,West,Maharashtra,Furniture,Chair,7908,6,1466.94,Home Office,Priya
5085,2025-01-26,South,Telangana,Office Supplies,Pen,19220,10,1143.8,Home Office,Meena
5086,2025-01-28,West,Rajasthan,Furniture,Chair,3076,4,585.9,Corporate,Rohit
5087,2025-09-26,East,Bihar,Office Supplies,Notebook,10248,8,1604.44,Home Office,Sneha
5088,2025-05-19,North,Delhi,Furniture,Desk,600,1,71.62,Corporate,Sneha
5089,2026-02-12,North,Delhi,Electronics,Headphones,3084,2,781.28,Consumer,Arjun
5090,2025-03-19,South,Telangana,Furniture,Desk,15730,10,2116.68,Consumer,Sneha
5091,2025-12-17,North,Punjab,Office Supplies,Printer,8608,8,1144.36,Corporate,Amit
5092,2024-08-09,North,Delhi,Furniture,Table,4290,10,637.71,Consumer,Priya
5093,2024-10-11,East,West Bengal,Electronics,Mobile,4026,6,1020.21,Consumer,Anjali
5094,2024-03-14,West,Gujarat,Electronics,Headphones,12640,10,1313.27,Corporate,Meena
5095,2024-07-08,South,Kerala,Electronics,Mobile,6268,4,1262.06,Consumer,Anjali
5096,2025-09-08,North,Delhi,Office Supplies,Pen,1056,2,137.46,Consumer,Rohit
5097,2025-06-22,North,Delhi,Office Supplies,Printer,13678,7,2155.35,Consumer,Vikram
5098,2025-05-21,North,Punjab,Electronics,Headphones,668,2,45.02,Consumer,Priya
5099,2024-04-11,West,Rajasthan,Office Supplies,Paper,11088,7,2137.11,Corporate,Karan
5100,2024-12-17,East,West Bengal,Electronics,Headphones,5850,10,1170.57,Home Office,Priya
5101,2025-08-15,South,Kerala,Office Supplies,Printer,5454,3,1332.44,Consumer,Arjun
5102,2025-04-22,South,Tamil Nadu,Electronics,Laptop,16605,9,4199.36,Consumer,Karan
5103,2025-04-11,West,Rajasthan,Electronics,Headphones,2008,4,294.12,Consumer,Vikram
5104,2025-10-14,East,Bihar,Office Supplies,Paper,552,4,163.53,Corporate,Amit
5105,2024-10-09,South,Kerala,Furniture,Chair,6342,6,952.45,Corporate,Meena
5106,2024-03-17,West,Maharashtra,Electronics,Tablet,780,1,106.87,Home Office,Meena
5107,2026-02-10,West,Gujarat,Furniture,Desk,8592,6,1572.74,Corporate,Karan
5108,2024-11-12,South,Kerala,Office Supplies,Paper,3753,9,433.74,Home Office,Anjali
5109,2025-11-04,East,Odisha,Electronics,Laptop,1312,1,240.86,Corporate,Vikram
5110,2025-04-13,West,Maharashtra,Furniture,Sofa,5943,7,430.55,Consumer,Karan
5111,2024-09-12,East,Bihar,Electronics,Headphones,6720,10,1569.59,Corporate,Anjali
5112,2025-07-16,North,UP,Electronics,Tablet,3510,3,653.85,Consumer,Priya
5113,2024-08-04,South,Kerala,Furniture,Chair,3798,3,672.62,Home Office,Anjali
5114,2024-07-03,East,West Bengal,Office Supplies,Pen,12348,7,2981.74,Consumer,Vikram
5115,2024-03-31,West,Maharashtra,Electronics,Tablet,4284,9,259.25,Corporate,Amit
5116,2025-10-14,South,Tamil Nadu,Electronics,Tablet,18530,10,4785.07,Consumer,Anjali
5117,2025-06-10,West,Maharashtra,Furniture,Chair,1294,1,277.66,Home Office,Arjun
5118,2025-12-26,North,Delhi,Office Supplies,Pen,19560,10,1719.11,Home Office,Meena
5119,2026-02-03,West,Gujarat,Office Supplies,Pen,2596,4,440.76,Home Office,Vikram
5120,2025-06-23,West,Maharashtra,Furniture,Table,8934,6,1493.57,Consumer,Amit
5121,2026-02-05,South,Tamil Nadu,Furniture,Sofa,15730,10,3581.77,Consumer,Karan
5122,2024-05-30,South,Tamil Nadu,Furniture,Table,5376,3,1316.52,Home Office,Vikram
5123,2026-02-20,North,Punjab,Furniture,Desk,4494,3,1209.71,Corporate,Anjali
5124,2024-10-26,South,Telangana,Electronics,Headphones,12103,7,1494.23,Home Office,Karan
5125,2025-01-16,South,Tamil Nadu,Furniture,Sofa,4212,4,568.37,Home Office,Sneha
5126,2025-03-09,North,Delhi,Office Supplies,Notebook,14168,8,2437.2,Corporate,Priya
5127,2024-09-29,East,Bihar,Electronics,Laptop,1263,1,95.17,Corporate,Amit
5128,2026-02-14,South,Telangana,Office Supplies,Paper,15660,9,1025.58,Consumer,Meena
5129,2025-08-31,West,Maharashtra,Electronics,Mobile,4251,3,1097.19,Home Office,Rohit
5130,2025-06-02,East,Odisha,Electronics,Headphones,1616,4,341.65,Home Office,Anjali
5131,2025-01-14,East,Odisha,Furniture,Sofa,3148,4,241.49,Consumer,Meena
5132,2024-08-23,South,Tamil Nadu,Furniture,Desk,5868,9,1435.63,Corporate,Sneha
5133,2024-10-11,East,West Bengal,Office Supplies,Notebook,7866,6,559.53,Home Office,Meena
5134,2024-09-05,West,Rajasthan,Office Supplies,Pen,2002,2,291.95,Corporate,Arjun
5135,2025-07-08,South,Tamil Nadu,Electronics,Laptop,3009,3,536.06,Corporate,Rohit
5136,2025-04-10,North,Haryana,Furniture,Chair,3537,9,657.25,Consumer,Vikram
5137,2025-06-28,East,Bihar,Electronics,Laptop,5313,3,1066.74,Consumer,Sneha
5138,2024-03-08,West,Rajasthan,Electronics,Mobile,13118,7,1185.79,Home Office,Amit
5139,2025-11-04,North,UP,Electronics,Mobile,3246,3,390.47,Corporate,Meena
5140,2024-09-07,South,Tamil Nadu,Electronics,Laptop,7112,8,1128.72,Corporate,Rahul
5141,2025-03-07,West,Gujarat,Office Supplies,Paper,7407,9,479.51,Home Office,Rohit
5142,2024-10-08,West,Gujarat,Furniture,Sofa,2338,7,500.84,Consumer,Rahul
5143,2025-11-02,West,Maharashtra,Electronics,Tablet,9527,7,2757.4,Consumer,Rahul
5144,2025-03-13,South,Karnataka,Office Supplies,Paper,4722,6,1413.54,Consumer,Amit
5145,2025-04-25,West,Maharashtra,Furniture,Table,5841,3,1542.71,Consumer,Arjun
5146,2024-08-25,South,Kerala,Office Supplies,Notebook,2500,2,184.5,Consumer,Rahul
5147,2025-04-14,East,Bihar,Furniture,Table,1253,1,371.97,Home Office,Anjali
5148,2025-04-18,North,Punjab,Furniture,Chair,1239,7,166.73,Consumer,Arjun
5149,2024-04-11,South,Karnataka,Electronics,Laptop,11704,7,612.6,Home Office,Vikram
5150,2025-10-13,South,Telangana,Office Supplies,Paper,4116,3,1119.93,Consumer,Priya
5151,2025-03-26,South,Kerala,Furniture,Chair,1905,3,535.66,Corporate,Anjali
5152,2024-03-10,North,Punjab,Office Supplies,Notebook,4992,4,1088.16,Consumer,Sneha
5153,2025-09-09,North,UP,Office Supplies,Printer,6769,7,917.47,Home Office,Rohit
5154,2024-05-06,South,Karnataka,Furniture,Chair,12840,10,2057.29,Consumer,Anjali
5155,2025-03-31,East,Bihar,Office Supplies,Printer,2305,5,502.31,Corporate,Karan
5156,2024-12-16,South,Tamil Nadu,Electronics,Mobile,1568,2,363.65,Consumer,Karan
5157,2025-12-25,North,UP,Electronics,Headphones,967,1,269.7,Home Office,Anjali
5158,2024-11-30,West,Gujarat,Electronics,Tablet,1654,2,482.35,Home Office,Vikram
5159,2025-09-24,South,Karnataka,Furniture,Chair,14536,8,1331.29,Corporate,Karan
5160,2025-07-14,South,Kerala,Furniture,Sofa,4242,3,1194.51,Corporate,Priya
5161,2025-11-17,North,Haryana,Furniture,Sofa,6792,4,774.53,Corporate,Rahul
5162,2025-10-23,East,Bihar,Electronics,Tablet,3300,3,918.71,Consumer,Sneha
5163,2024-09-21,West,Rajasthan,Electronics,Mobile,5427,9,669.61,Home Office,Anjali
5164,2024-04-27,East,West Bengal,Office Supplies,Notebook,11396,7,2930.81,Home Office,Sneha
5165,2024-12-31,West,Rajasthan,Electronics,Headphones,1332,4,89.23,Consumer,Rohit
5166,2025-10-05,East,Odisha,Office Supplies,Notebook,2192,4,272.21,Consumer,Meena
5167,2025-04-22,East,Bihar,Furniture,Desk,4812,3,1014.7,Home Office,Priya
5168,2025-09-28,South,Karnataka,Furniture,Chair,8322,6,912.54,Corporate,Anjali
5169,2024-05-29,East,Bihar,Electronics,Headphones,3712,2,277.59,Home Office,Meena
5170,2024-12-19,South,Tamil Nadu,Electronics,Mobile,4112,8,432.69,Corporate,Anjali
5171,2024-05-20,North,UP,Electronics,Mobile,1894,2,455.51,Corporate,Rohit
